4.484782e+07 4.476081e+07 4.479386e+07 4.418914e+07 4.390753e+07 4.244558e+07 4.196350e+07 4.177563e+07 4.181685e+07 4.191286e+07 4.233793e+07 4.329377e+07 4.498952e+07 4.747848e+07 5.069004e+07 5.449793e+07 5.876989e+07 8.393321e+07 1.119480e+08 1.416802e+08 1.730796e+08 2.061376e+08 2.407601e+08 3.139887e+08 3.909639e+08 4.694897e+08 5.470324e+08 6.206569e+08 6.870655e+08
4.224760e+07 4.224824e+07 4.224988e+07 4.226494e+07 4.217273e+07 4.180031e+07 4.170116e+07 4.171595e+07 4.178653e+07 4.189979e+07 4.234337e+07 4.330881e+07 4.501119e+07 4.750626e+07 5.072438e+07 5.453958e+07 5.881960e+07 8.403029e+07 1.120960e+08 1.418777e+08 1.733231e+08 2.064224e+08 2.410817e+08 3.143693e+08 3.913861e+08 4.699382e+08 5.474934e+08 6.211177e+08 6.875140e+08
4.171796e+07 4.171813e+07 4.171861e+07 4.172822e+07 4.173714e+07 4.178443e+07 4.143134e+07 4.159936e+07 4.172491e+07 4.186833e+07 4.234152e+07 4.332072e+07 4.503171e+07 4.753402e+07 5.075949e+07 5.458262e+07 5.887122e+07 8.413103e+07 1.122486e+08 1.420803e+08 1.735718e+08 2.067127e+08 2.414086e+08 3.147549e+08 3.918129e+08 4.703907e+08 5.479580e+08 6.215816e+08 6.879651e+08
4.150368e+07 4.150377e+07 4.150401e+07 4.150950e+07 4.151949e+07 4.131021e+07 4.171570e+07 4.144906e+07 4.162932e+07 4.181353e+07 4.232940e+07 4.332791e+07 4.505014e+07 4.756120e+07 5.079501e+07 5.462680e+07 5.892458e+07 8.423545e+07 1.124060e+08 1.422881e+08 1.738261e+08 2.070085e+08 2.417409e+08 3.151456e+08 3.922442e+08 4.708474e+08 5.484262e+08 6.220486e+08 6.884189e+08
4.142513e+07 4.142518e+07 4.142533e+07 4.142885e+07 4.143652e+07 4.129835e+07 4.159552e+07 4.145895e+07 4.154097e+07 4.174419e+07 4.230574e+07 4.332894e+07 4.506550e+07 4.758711e+07 5.083046e+07 5.467181e+07 5.897945e+07 8.434350e+07 1.125680e+08 1.425012e+08 1.740858e+08 2.073099e+08 2.420786e+08 3.155413e+08 3.926802e+08 4.713081e+08 5.488980e+08 6.225187e+08 6.888754e+08
4.142092e+07 4.142096e+07 4.142105e+07 4.142355e+07 4.142940e+07 4.138230e+07 4.138616e+07 4.170228e+07 4.159813e+07 4.170176e+07 4.227489e+07 4.332360e+07 4.507707e+07 4.761115e+07 5.086539e+07 5.471728e+07 5.903557e+07 8.445513e+07 1.127347e+08 1.427195e+08 1.743509e+08 2.076167e+08 2.424218e+08 3.159422e+08 3.931208e+08 4.717730e+08 5.493735e+08 6.229920e+08 6.893345e+08
4.146187e+07 4.146189e+07 4.146196e+07 4.146380e+07 4.146837e+07 4.146908e+07 4.133566e+07 4.190442e+07 4.181723e+07 4.178475e+07 4.225152e+07 4.331437e+07 4.508496e+07 4.763296e+07 5.089939e+07 5.476289e+07 5.909268e+07 8.457028e+07 1.129061e+08 1.429431e+08 1.746217e+08 2.079291e+08 2.427705e+08 3.163482e+08 3.935660e+08 4.722420e+08 5.498525e+08 6.234684e+08 6.897962e+08
4.153227e+07 4.153228e+07 4.153234e+07 4.153376e+07 4.153742e+07 4.155873e+07 4.141021e+07 4.197499e+07 4.203403e+07 4.198513e+07 4.226643e+07 4.330805e+07 4.509076e+07 4.765275e+07 5.093232e+07 5.480839e+07 5.915054e+07 8.468887e+07 1.130822e+08 1.431720e+08 1.748979e+08 2.082471e+08 2.431247e+08 3.167593e+08 3.940159e+08 4.727152e+08 5.503352e+08 6.239479e+08 6.902606e+08
4.162214e+07 4.162215e+07 4.162220e+07 4.162336e+07 4.162637e+07 4.165561e+07 4.153978e+07 4.195819e+07 4.217234e+07 4.219787e+07 4.237251e+07 4.331749e+07 4.509821e+07 4.767163e+07 5.096440e+07 5.485374e+07 5.920901e+07 8.481081e+07 1.132630e+08 1.434061e+08 1.751797e+08 2.085707e+08 2.434844e+08 3.171755e+08 3.944704e+08 4.731924e+08 5.508215e+08 6.244306e+08 6.907277e+08
4.172540e+07 4.172541e+07 4.172544e+07 4.172639e+07 4.172891e+07 4.176035e+07 4.168488e+07 4.192566e+07 4.222961e+07 4.236574e+07 4.254700e+07 4.336493e+07 4.511392e+07 4.769191e+07 5.099646e+07 5.489915e+07 5.926808e+07 8.493602e+07 1.134484e+08 1.436456e+08 1.754671e+08 2.088999e+08 2.438497e+08 3.175969e+08 3.949295e+08 4.736738e+08 5.513114e+08 6.249163e+08 6.911974e+08
