2.387111e+06 1.294884e+06 1.060990e+06 8.152497e+05 7.513302e+05 5.276606e+05 4.233482e+05 3.288137e+05 2.978521e+05 2.706296e+05 2.243812e+05 1.885235e+05 1.616430e+05 1.415787e+05 1.264156e+05 1.147437e+05 1.055857e+05 8.003359e+04 6.946778e+04 6.492290e+04 6.358936e+04 6.434532e+04 6.668820e+04 7.535793e+04 8.903616e+04 1.077422e+05 1.311991e+05 1.583748e+05 1.874666e+05
5.304590e+05 5.304583e+05 5.304515e+05 5.297611e+05 5.258829e+05 4.636100e+05 3.962521e+05 3.184156e+05 2.903601e+05 2.649827e+05 2.208936e+05 1.861969e+05 1.599987e+05 1.403622e+05 1.254819e+05 1.140052e+05 1.049871e+05 7.976837e+04 6.932692e+04 6.484813e+04 6.355756e+04 6.434522e+04 6.671373e+04 7.542593e+04 8.914183e+04 1.078832e+05 1.313719e+05 1.585733e+05 1.876825e+05
4.211541e+05 4.211539e+05 4.211528e+05 4.210590e+05 4.205569e+05 4.033633e+05 3.642516e+05 3.058996e+05 2.815700e+05 2.584896e+05 2.169964e+05 1.836466e+05 1.582212e+05 1.390609e+05 1.244910e+05 1.132265e+05 1.043591e+05 7.949455e+04 6.918285e+04 6.477229e+04 6.352571e+04 6.434566e+04 6.674015e+04 7.549523e+04 8.924903e+04 1.080259e+05 1.315465e+05 1.587737e+05 1.879002e+05
3.633126e+05 3.633126e+05 3.633124e+05 3.632857e+05 3.631390e+05 3.539964e+05 3.381633e+05 2.923056e+05 2.718623e+05 2.513216e+05 2.127388e+05 1.808917e+05 1.563195e+05 1.376796e+05 1.234459e+05 1.124094e+05 1.037030e+05 7.921235e+04 6.903565e+04 6.469541e+04 6.349387e+04 6.434667e+04 6.676749e+04 7.556584e+04 8.935779e+04 1.081702e+05 1.317229e+05 1.589759e+05 1.881197e+05
3.261277e+05 3.261277e+05 3.261277e+05 3.261174e+05 3.260590e+05 3.212102e+05 3.125102e+05 2.797788e+05 2.619304e+05 2.437623e+05 2.081931e+05 1.779582e+05 1.543053e+05 1.362242e+05 1.223500e+05 1.115560e+05 1.030202e+05 7.892201e+04 6.888541e+04 6.461756e+04 6.346206e+04 6.434827e+04 6.679576e+04 7.563779e+04 8.946812e+04 1.083164e+05 1.319011e+05 1.591799e+05 1.883408e+05
2.997788e+05 2.997789e+05 2.997789e+05 2.997746e+05 2.997470e+05 2.971793e+05 2.904486e+05 2.692244e+05 2.529609e+05 2.362636e+05 2.034636e+05 1.748814e+05 1.521935e+05 1.347024e+05 1.212075e+05 1.106688e+05 1.023120e+05 7.862382e+04 6.873223e+04 6.453879e+04 6.343032e+04 6.435050e+04 6.682500e+04 7.571108e+04 8.958003e+04 1.084642e+05 1.320811e+05 1.593857e+05 1.885638e+05
2.799210e+05 2.799210e+05 2.799210e+05 2.799189e+05 2.799042e+05 2.784588e+05 2.730927e+05 2.590682e+05 2.452018e+05 2.295240e+05 1.986982e+05 1.717080e+05 1.500033e+05 1.331232e+05 1.200231e+05 1.097506e+05 1.015804e+05 7.831807e+04 6.857623e+04 6.445917e+04 6.339871e+04 6.435339e+04 6.685522e+04 7.578575e+04 8.969354e+04 1.086138e+05 1.322629e+05 1.595934e+05 1.887885e+05
2.642927e+05 2.642927e+05 2.642927e+05 2.642916e+05 2.642832e+05 2.634088e+05 2.593045e+05 2.489320e+05 2.377710e+05 2.235609e+05 1.941036e+05 1.685003e+05 1.477588e+05 1.314978e+05 1.188028e+05 1.088047e+05 1.008272e+05 7.800508e+04 6.841751e+04 6.437874e+04 6.336725e+04 6.435697e+04 6.688646e+04 7.586182e+04 8.980867e+04 1.087652e+05 1.324466e+05 1.598029e+05 1.890150e+05
2.515912e+05 2.515912e+05 2.515912e+05 2.515909e+05 2.515861e+05 2.510210e+05 2.479216e+05 2.391560e+05 2.303265e+05 2.178566e+05 1.899609e+05 1.653389e+05 1.454905e+05 1.298398e+05 1.175534e+05 1.078350e+05 1.000549e+05 7.768521e+04 6.825619e+04 6.429759e+04 6.333599e+04 6.436127e+04 6.691874e+04 7.593929e+04 8.992544e+04 1.089183e+05 1.326322e+05 1.600142e+05 1.892433e+05
2.410148e+05 2.410148e+05 2.410149e+05 2.410148e+05 2.410119e+05 2.405972e+05 2.381603e+05 2.301143e+05 2.229188e+05 2.121685e+05 1.861858e+05 1.623322e+05 1.432363e+05 1.281658e+05 1.162832e+05 1.068459e+05 9.926594e+04 7.735883e+04 6.809240e+04 6.421577e+04 6.330498e+04 6.436632e+04 6.695209e+04 7.601819e+04 9.004385e+04 1.090732e+05 1.328196e+05 1.602275e+05 1.894734e+05
